Unnamed: 0,Id,Tweet Time,Url,Tweet Text,Likes Count,Reply Count,Retweet Count,Retweeted Tweet,User Id,User Name,User Location,Follower Count,Following Count,tweet_clean
0,1577499754506096640,2022-10-05 03:23:44+00:00,https://twitter.com/ruhutsitompul/status/1577499754506096640,Dirgahayu TNI 77 dari Rakyat utk Rakyat Indonesia ter❤️cinta MERDEKA🤟👍🙏🇮🇩. https://t.co/8qmPzSTI8P,45,7,6,,,,,,,dirgahayu tni 77 rakyat utk rakyat indonesia cinta merdeka
1,1577448604998209537,2022-10-05 00:00:29+00:00,https://twitter.com/ruhutsitompul/status/1577448604998209537,"Oh pantas kalau begitu ma’u kemana ini Republik Indonesia ter❤️cinta dibawa, tolong Pejabat Gubenur DKI yg baru bersama DPRD DKI ini harus diusut tuntas Waspada waspada waspadalah MERDEKA 🤟👍🙏🇮🇩.https://t.co/xuWdAmmoEN",115,36,18,,,,,,,oh ma u republik indonesia cinta bawa tolong jabat gubenur dki yg dprd dki usut tuntas waspada waspada waspada merdeka
2,1577126633953103872,2022-10-04 02:41:05+00:00,https://twitter.com/ruhutsitompul/status/1577126633953103872,"Terima kasih KPK jadikan Hukum Panglima, tolong jangan sampai Kekuasaan Panglima bisa selamat itu Para Koruptor berondok/sembunyi dibelakang itu tu tu MERDEKA🤟👍🙏🇮🇩. https://t.co/SfVHQ6Ixe5",824,327,108,,,,,,,terima kasih kpk hukum panglima tolong kuasa panglima selamat koruptor berondok sembunyi tu tu merdeka
3,1577123341386674176,2022-10-04 02:28:00+00:00,https://twitter.com/ruhutsitompul/status/1577123341386674176,"Ha ha ha the best nie ye tertawa Aku termehek mehek terbaik dari mane ?, teropongnya achhh gelap MERDEKA🤟👍🙏🇮🇩. https://t.co/vfCopRZk4l",1438,864,142,,,,,,,ha ha ha the best nie ye tertawa termehek mehek mane teropong achhh gelap merdeka
4,1577109138554822656,2022-10-04 01:31:34+00:00,https://twitter.com/ruhutsitompul/status/1577109138554822656,Ha ha ha memang kalau Politik sudah berselancar makin seru nie ye MERDEKA🤟👍🙏🇮🇩.https://t.co/62ajLTE9Xs,447,75,60,,,,,,,ha ha ha politik selancar seru nie ye merdeka
5,1577101359190417408,2022-10-04 01:00:39+00:00,https://twitter.com/ruhutsitompul/status/1577101359190417408,"Ichhh ngeri ka’le karena itu Ojo Kesusu, tapi karena sudah terlanjur mari Kita saling menghormati MERDEKA🤟👍🙏🇮🇩.https://t.co/MoNY2unMMV",888,176,135,,,,,,,ichhh ngeri ka le ojo kesusu lanjur mari hormat merdeka
6,1576871432369250304,2022-10-03 09:47:00+00:00,https://twitter.com/ruhutsitompul/status/1576871432369250304,Rambut sama hitam dalam hati siapa yg ta’u Waspada waspada waspadalah MERDEKA🤟👍🙏🇮🇩.https://t.co/1KbGYuIMLW,993,317,173,,,,,,,rambut hitam hati yg ta u waspada waspada waspada merdeka
7,1576857740869128194,2022-10-03 08:52:36+00:00,https://twitter.com/ruhutsitompul/status/1576857740869128194,Ini orang lagi kumur2 mulutnya ba’u banget sudah pesong/gila ka’le mulut comberan sich👺kadrun oon MERDEKA🤟👍🙏🇮🇩. https://t.co/gtZopw8afI,129,69,18,,,,,,,orang kumur2 mulut ba u banget pesong gila ka le mulut comberan sichkadrun oon merdeka
8,1576616388080254976,2022-10-02 16:53:33+00:00,https://twitter.com/ruhutsitompul/status/1576616388080254976,"Selama tdk siap menang apalagi tdk siap kalah, tragedi apapun baik Sepak Bola dan olahraga lainnya tentunya juga Pesta Demokrasi kerusuhan akan terjadi pasti Rakyat Indonesia❤️tercinta yg tdk berdosa akhirnya menjadi Korban tolong Waspada waspada waspadalah MERDEKA🤟👍🙏🇮🇩",263,212,23,,,,,,,tdk menang tdk kalah tragedi sepak bola olahraga pesta demokrasi rusuh rakyat indonesiatercinta yg tdk dosa korban tolong waspada waspada waspada merdeka
9,1576439383229485058,2022-10-02 05:10:12+00:00,https://twitter.com/ruhutsitompul/status/1576439383229485058,Tuhan Kami Rakyat Indonesia ❤️tercinta Sangat Berduka dgn Tragedi Kanjuruhan tolong diberikan ketabahan bagi Keluarga yg ditinggalkan MERDEKA🤟👍🙏🇮🇩.,195,54,14,,,,,,,tuhan rakyat indonesia cinta duka dgn tragedi kanjuruhan tolong tabah keluarga yg tinggal merdeka
10,1575661773339840512,2022-09-30 01:40:15+00:00,https://twitter.com/ruhutsitompul/status/1575661773339840512,Tuhan tolong kirim lagi Presiden RI ke 8 yg beti  beda tipis dgn Bpk Joko Widodo Presiden RI ke 7 Paten MERDEKA 🤟👍🙏🇮🇩.https://t.co/QETRjzDoGe,1255,359,168,,,,,,,tuhan tolong kirim presiden ri 8 yg beti beda tipis dgn bpk joko widodo presiden ri 7 paten merdeka
11,1575659929670930438,2022-09-30 01:32:56+00:00,https://twitter.com/ruhutsitompul/status/1575659929670930438,"Ha ha ha 100 bagi yg menampilkan pernyataan ini di twitter, Rakyat Indonesia❤️tercinta yg cerdas2 semuanya termehek mehek melihat kelakuan👺 kadrun dgn otaknya yg pas2an MERDEKA🤟👍🙏🇮🇩. https://t.co/kyqQAepYVO",869,622,116,,,,,,,ha ha ha 100 yg tampil nyata twitter rakyat indonesiatercinta yg cerdas2 termehek mehek lihat laku kadrun dgn otak yg pas2an merdeka
12,1575656239186382848,2022-09-30 01:18:16+00:00,https://twitter.com/ruhutsitompul/status/1575656239186382848,Ini lagi rombongan orang2 pesong/gila menjelang Pemilu ha ha ha Rakyat Indonesia ❤️tercinta sekarang cerdas2 semuanya tdk bisa di kompori la’ge MERDEKA🤟👍🙏🇮🇩.https://t.co/u92Spo91Ig,59,41,5,,,,,,,rombong orang2 pesong gila jelang milu ha ha ha rakyat indonesia cinta cerdas2 tdk kompor la ge merdeka
13,1575654390198767616,2022-09-30 01:10:55+00:00,https://twitter.com/ruhutsitompul/status/1575654390198767616,@HelmiFelis_ Ha ha ha ga’benar ? mimpi ka’le lucu banget Wassalam.,0,3,0,,,,,,,ha ha ha ga mimpi ka le lucu banget wassalam
14,1575508140535136256,2022-09-29 15:29:46+00:00,https://twitter.com/ruhutsitompul/status/1575508140535136256,@restyca_yah Ha ha ha curi start kampanye tdk perlu pakai nomor urut 👺kadrun sich Sip deh.,0,3,0,,,,,,,ha ha ha curi start kampanye tdk pakai nomor urut kadrun sich sip deh
15,1575495702993518593,2022-09-29 14:40:21+00:00,https://twitter.com/ruhutsitompul/status/1575495702993518593,"Ha ha ha gimana nie belum Pemilu sudah pada pesong/gila, Rumah Sakit Jiwa Grogol sebentar lagi nggak bisa menerima pasien sudah kepenuhan MERDEKA🤟👍🙏🇮🇩.https://t.co/9O7hKAe1im",242,114,30,,,,,,,ha ha ha gimana nie milu pesong gila rumah sakit jiwa grogol sebentar nggak terima pasien penuh merdeka
16,1575452317989556230,2022-09-29 11:47:57+00:00,https://twitter.com/ruhutsitompul/status/1575452317989556230,@EmhadiLestari Ha ha ha marah nie ye 👺kadrun sich Sip deh.,0,0,0,,,,,,,ha ha ha marah nie ye kadrun sich sip deh
17,1575394409444941824,2022-09-29 07:57:51+00:00,https://twitter.com/ruhutsitompul/status/1575394409444941824,"Rektor nie ye ha ha ha ngeri ka’le, tolong dong kalau  memang benar2 Rektor kok begitu cara nya jgn begini ya pakai ngancam2 segala dan Salut Polisi sebagai Kamtibmas tetap tegar menghadapi mereka Sukses terusssssss Pak Polisi MERDEKA🤟👍🙏🇮🇩.https://t.co/bY6m1i0RZl",228,81,24,,,,,,,rektor nie ye ha ha ha ngeri ka le tolong benar2 rektor nya jgn ya pakai ngancam2 salut polisi kamtibmas tegar hadap sukses terusssssss polisi merdeka
18,1575375376376770562,2022-09-29 06:42:13+00:00,https://twitter.com/ruhutsitompul/status/1575375376376770562,"@HamimHamim20 Ha ha ha PDI Perjuangan dilawan, yg ada kau makin pesong/gila tertawa Aku termehek mehek MERDEKA🤟👍🙏🇮🇩.",0,1,0,,,,,,,ha ha ha pdi juang lawan yg kau pesong gila tertawa termehek mehek merdeka
19,1574933417828892672,2022-09-28 01:26:02+00:00,https://twitter.com/ruhutsitompul/status/1574933417828892672,Beginilah nasib partai yg pernah Aku Besarkan bersama Kawan2 dan Alm Pak Hadi Utomo Ketua Umum Partai Demokrat dari 148 Anggota DPR MPR RI sekarang melorot jauh banget Lanjutkan MERDEKA🤟👍🙏🇮🇩. https://t.co/Q5vTG3jVDF,583,296,83,,,,,,,nasib partai yg kawan2 alm had utomo ketua partai demokrat 148 anggota dpr mpr ri lorot banget merdeka
20,1574931768393637892,2022-09-28 01:19:29+00:00,https://twitter.com/ruhutsitompul/status/1574931768393637892,Hey para pendemo BBM yg berjilid jilid seperti Film RAMBO tapi tdk ada satupun Rakyat Indonesia❤️tercinta yg mendukung kecuali 👺kadrun yg otaknya pas2an malu dong lihat Adik Pelajar di Sulteng ini menyambut Presidennya❤️tercinta Bpk jOKOWI MERDEKA 🤟👍🙏🇮🇩https://t.co/18bcJcLKuE,596,249,57,,,,,,,hey demo bbm yg jilid jilid film rambo tdk rakyat indonesiatercinta yg dukung kecuali kadrun yg otak pas2an malu lihat adik ajar sulteng sambut presidennyatercinta bpk jokowi merdeka
21,1574928705842839552,2022-09-28 01:07:18+00:00,https://twitter.com/ruhutsitompul/status/1574928705842839552,@Nada10062503 kerja dulu baru ngebacot dgn congor yg ba’u apek ha ha ha👺kadrun sich MERDEKA🤟👍🙏🇮🇩.,0,0,0,,,,,,,kerja ngebacot dgn congor yg ba u apek ha ha hakadrun sich merdeka
22,1574927969407029249,2022-09-28 01:04:23+00:00,https://twitter.com/ruhutsitompul/status/1574927969407029249,"@sobat_anies Ha ha ha tolol banget, kok tanggung bikin saja 100% menang dasar 👺kadrun otak ya pas2an MERDEKA🤟👍🙏🇮🇩.",0,14,0,,,,,,,ha ha ha tolol banget tanggung bikin 100 menang dasar kadrun otak ya pas2an merdeka
23,1574926767701499904,2022-09-28 00:59:36+00:00,https://twitter.com/ruhutsitompul/status/1574926767701499904,"Makin hancur partai yg pernah Aku dan Kawan2 Besarkan dgn Alm Pak Hadi Utomo Ketua Umum Partai Demokrat, dan mereka2 ini tdk pernah Aku lihat batang hidungnya waktu Aku masih di PD MERDEKA🤟👍🙏🇮🇩https://t.co/1v2mE1qskr",504,127,100,,,,,,,hancur partai yg kawan2 dgn alm had utomo ketua partai demokrat mereka2 tdk lihat batang hidung pd merdeka
24,1574671986063601665,2022-09-27 08:07:12+00:00,https://twitter.com/ruhutsitompul/status/1574671986063601665,"Ha ha ha ini orang kalau percaya apa yg dikatakan AA sama sakitnya, cerdas dikit dong biar jadi pengamat yg di idolakan Rakyat Indonesia❤️tercinta jgn dungu2 banget MERDEKA🤟👍🙏🇮🇩.https://t.co/ypfZyVxhdA",55,38,8,,,,,,,ha ha ha orang percaya yg aa sakit cerdas dikit biar yg idola rakyat indonesiatercinta jgn dungu2 banget merdeka
25,1574660441132785664,2022-09-27 07:21:19+00:00,https://twitter.com/ruhutsitompul/status/1574660441132785664,"Masih pesong/gila masuk la’ge Rumah Sakit Jiwa Grogol ha ha ha, Maju terusssssss PDI Perjuangan bersama Rakyat Indonesia❤️tercinta Ketua Umum dan Presiden RI ke 5 Ibu Megawati Soekarnoputri  menuju Indonesia Raya MERDEKA🤟👺🙏🇮🇩.https://t.co/PvLnyXTCRL",99,79,16,,,,,,,pesong gila masuk la ge rumah sakit jiwa grogol ha ha ha maju terusssssss pdi juang rakyat indonesiatercinta ketua presiden ri 5 megawati soekarnoputri tuju indonesia raya merdeka
26,1574426248696459264,2022-09-26 15:50:43+00:00,https://twitter.com/ruhutsitompul/status/1574426248696459264,"Ibu Megawati Soekarnoputri  Ketua Umum PDI Perjuangan dan Presiden RI ke 5 tegas mengingatkan Kepala Daerah menjaga perilaku, setuju Ibu karena mereka Abdi Negara yg harus siap menjadi Pelayanan Masyarakat didaerahnya masing2 MERDEKA🤟👍🙏🇮🇩. https://t.co/BQd1rSKSSx",223,184,22,,,,,,,megawati soekarnoputri ketua pdi juang presiden ri 5 kepala daerah jaga perilaku tuju abdi negara yg layan masyarakat daerah masing2 merdeka
27,1574298046317600768,2022-09-26 07:21:17+00:00,https://twitter.com/ruhutsitompul/status/1574298046317600768,@RQthea marah nie ye tolol sich ha ha ha MERDEKA🤟👍🙏🇮🇩.,0,1,0,,,,,,,marah nie ye tolol sich ha ha ha merdeka
28,1574297616921546753,2022-09-26 07:19:35+00:00,https://twitter.com/ruhutsitompul/status/1574297616921546753,@Rydi64106934 Ha ha ha Sitolol ini makin stresssss saja hati2 bisa pesong/gila MERDEKA🤟👍🙏🇮🇩.,0,0,0,,,,,,,ha ha ha sitolol stresssss hati2 pesong gila merdeka
29,1574297068172378112,2022-09-26 07:17:24+00:00,https://twitter.com/ruhutsitompul/status/1574297068172378112,"@lintaspolitik Ha ha ha Siapapun yg berkuasa di Republik ini, Aku ikut punya andil sebelum berkuasa menjadi Pemimpin ka’cian deh orang2 tolol ikut2an berpolitik hati2 ya sebentar lagi pada pesong/gila karena frustasi MERDEKA🤟👍🙏🇮🇩.",1,45,2,,,,,,,ha ha ha yg kuasa republik andil kuasa pimpin ka cian deh orang2 tolol ikut2an politik hati2 ya sebentar pesong gila frustasi merdeka
30,1574291772661866497,2022-09-26 06:56:22+00:00,https://twitter.com/ruhutsitompul/status/1574291772661866497,"Ha ha ha Ded, ini SahabatKu kau yg di Kritik eh namaKu yg disinggung memang susah jadi orang beken Sip deh MERDEKA 🤟👍🙏🇮🇩.https://t.co/ClmkJM95zy",251,47,32,,,,,,,ha ha ha ded sahabat kau yg kritik eh nama yg singgung susah orang beken sip deh merdeka
31,1574222761328713729,2022-09-26 02:22:08+00:00,https://twitter.com/ruhutsitompul/status/1574222761328713729,@kalong_medsos he he he tertawa Aku termehek mehek MERDEKA🤟👍🙏🇮🇩.,0,0,0,,,,,,,he he he tertawa termehek mehek merdeka
32,1574206786554384384,2022-09-26 01:18:39+00:00,https://twitter.com/ruhutsitompul/status/1574206786554384384,"Inilah yg h a l u nya berkepanjangan, manusia yg hidupnya penuh dgn dusta karena itu semakin ngebacot dgn congor yg ba’u Rakyat Indonesia❤️tercinta makin Setia mendukung PDI Perjuangan Bu Mega Soekarnoputri Ketua Umum &amp; Presiden RI ke 5 MERDEKA🤟👍🙏🇮🇩.https://t.co/oIViXk0uj9",228,235,22,,,,,,,yg h a l u nya manusia yg hidup penuh dgn dusta ngebacot dgn congor yg ba u rakyat indonesiatercinta setia dukung pdi juang bu mega soekarnoputri ketua presiden ri 5 merdeka
33,1573865395521396736,2022-09-25 02:42:05+00:00,https://twitter.com/ruhutsitompul/status/1573865395521396736,Sibotak Ancol biar congornya tdk banyak bacot jgn hanya lihat Jln Thamrin👺Jln Sudirman tapi tolong juga lihat sekitarnya ini juga Jakarta ga’benar ngeri ka’le MERDEKA🤟👍🙏🇮🇩.https://t.co/mXfX3EvEA2,1038,600,239,,,,,,,sibotak ancol biar congor tdk bacot jgn lihat jln thamrinjln sudirman tolong lihat jakarta ga ngeri ka le merdeka
34,1573573711520706560,2022-09-24 07:23:03+00:00,https://twitter.com/ruhutsitompul/status/1573573711520706560,"@panca66 Ha ha ha sigagap hanya bisa komentar yg goblok, karena itu Rakyat Indonesia❤️tercinta bagaikan  bola salju makin bulat mendukung PDI Perjuangan MERDEKA🤟👍🙏🇮🇩.",2,7,0,,,,,,,ha ha ha sigagap komentar yg goblok rakyat indonesiatercinta bola salju bulat dukung pdi juang merdeka
35,1573406369621090304,2022-09-23 20:18:05+00:00,https://twitter.com/ruhutsitompul/status/1573406369621090304,"Ini satu dari 99 Deklarator Partai Demokrat, Gusti Ora Sareh tidak perlu ada yg ditutupi ini fakta Paten MERDEKA🤟👍🙏🇮🇩.https://t.co/oxVLvjBhaY",1376,344,302,,,,,,,99 deklarator partai demokrat gusti ora sareh yg tutup fakta paten merdeka
36,1573098893793202176,2022-09-22 23:56:17+00:00,https://twitter.com/ruhutsitompul/status/1573098893793202176,"Ha ha ha ma’u ikut nyalon nie ye, mulutnya manis seperti kembang gula hati2 kena diabetes/penyakit gula MERDEKA🤟👍🙏🇮🇩.https://t.co/2HwvDTIKkp",370,235,71,,,,,,,ha ha ha ma u nyalon nie ye mulut manis kembang gula hati2 kena diabetes sakit gula merdeka
37,1572951929910857731,2022-09-22 14:12:18+00:00,https://twitter.com/ruhutsitompul/status/1572951929910857731,@z4r4n mundur mimpi ka’le ye ha ha ha Shalom.,0,2,0,,,,,,,mundur mimpi ka le ye ha ha ha shalom
38,1572478714709180418,2022-09-21 06:51:55+00:00,https://twitter.com/ruhutsitompul/status/1572478714709180418,"@BadrudinAlaena1 Faktanya Aku tdk rugi, bahkan untung besar ha ha ha MERDEKA🤟👍🙏🇮🇩.",0,0,0,,,,,,,fakta tdk rugi untung ha ha ha merdeka
39,1572478087304204291,2022-09-21 06:49:25+00:00,https://twitter.com/ruhutsitompul/status/1572478087304204291,"Ha ha ha seru ka’le dikampungKu itu dikatakan, Maling teriak Maling  ich  malu nie ye MERDEKA 🤟👍🙏🇮🇩.https://t.co/kuzGsxIst2",986,480,199,,,,,,,ha ha ha seru ka le kampung maling teriak maling ich malu nie ye merdeka
40,1572379317539340293,2022-09-21 00:16:57+00:00,https://twitter.com/ruhutsitompul/status/1572379317539340293,"@Ochi_Queen09_1 Tokoh pemuda batak ?, Toko sepatu Toko termos Toko Besi Ka’le ha ha ha Shalom.",1,5,0,,,,,,,tokoh pemuda batak toko sepatu toko termos toko besi ka le ha ha ha shalom
41,1572080293565304832,2022-09-20 04:28:44+00:00,https://twitter.com/ruhutsitompul/status/1572080293565304832,"Yg bener ha ha ha ngeri ka’le, Nggaklah yaaaaaaa ho ho ho ho ho MERDEKA🤟👍🙏🇮🇩. https://t.co/XvAQE3K5xR",1192,658,210,,,,,,,yg bener ha ha ha ngeri ka le nggaklah yaaaaaaa ho ho ho ho ho merdeka
42,1572078616854560768,2022-09-20 04:22:04+00:00,https://twitter.com/ruhutsitompul/status/1572078616854560768,Benar banget apa yg dikatakan SahabatKu Abu ganteng ha ha ha Paten MERDEKA🤟👍🙏🇮🇩.https://t.co/wu8SLa0Ehi,248,103,30,,,,,,,banget yg sahabat abu ganteng ha ha ha paten merdeka
43,1572027945631514624,2022-09-20 01:00:43+00:00,https://twitter.com/ruhutsitompul/status/1572027945631514624,@kr1t1kp3d45_pro Ha ha ha baba longseng lagi ngebacot dan orang2 tolol terkesimah MERDEKA 🤟👍🙏🇮🇩.,0,0,0,,,,,,,ha ha ha baba longseng ngebacot orang2 tolol terkesimah merdeka
44,1570998341173153793,2022-09-17 04:49:26+00:00,https://twitter.com/ruhutsitompul/status/1570998341173153793,"Benar banget apa yg dikatakan Pak Joko Widodo Presiden RI ke 7, Maju terus Indonesia ❤️tercinta menuju Indonesia Maju MERDEKA🤟👍🙏🇮🇩. https://t.co/AbAlJulY5a",906,600,91,,,,,,,banget yg joko widodo presiden ri 7 maju indonesia cinta tuju indonesia maju merdeka
45,1570895740611993601,2022-09-16 22:01:45+00:00,https://twitter.com/ruhutsitompul/status/1570895740611993601,"Komandan ini harus Kita teladani, mari berbagi MERDEKA🤟👍🙏🇮🇩.https://t.co/JtZBLuKyqa",536,95,54,,,,,,,komandan teladan mari merdeka
46,1570894928070463490,2022-09-16 21:58:31+00:00,https://twitter.com/ruhutsitompul/status/1570894928070463490,Mari Kita Rakyat Indonesia❤️tercinta yg mampu ekonominya meneladani  Bapak yg baik hati ini dgn berbagi Tuhan Memberkati Komandan MERDEKA 🤟👍🙏🇮🇩.https://t.co/JtZBLuKyqa,229,36,15,,,,,,,mari rakyat indonesiatercinta yg ekonomi teladan yg hati dgn tuhan kati komandan merdeka
47,1570891314551721985,2022-09-16 21:44:09+00:00,https://twitter.com/ruhutsitompul/status/1570891314551721985,"Bedanya Pemimpin yg disayangi❤️dicintai Rakyatnya 2 tahun berapa bulan kok cepat banget akan selesai, beda dgn👺kadrun tinggal menghitung hari pertengahan oktober kok lama banget selesainya MERDEKA 🤟👍🙏🇮🇩.thttps://twitter.com/Mi9aWempy/status/1570745819049103360/video/1",63,33,6,,,,,,,beda pimpin yg disayangidicintai rakyat 2 cepat banget selesai beda dgnkadrun tinggal hitung oktober banget selesai merdeka t
48,1570688314273071104,2022-09-16 08:17:30+00:00,https://twitter.com/ruhutsitompul/status/1570688314273071104,"Baru sadar nie ha ha ha, demokan karena ditunggangi 👺kadru dan barisan sakit hati bukan karena  Kekuatan Moral MERDEKA👍🤟🇮🇩🙏. https://t.co/G8lNdzhBKG",339,308,31,,,,,,,sadar nie ha ha ha demo tunggang kadru baris sakit hati kuat moral merdeka
49,1570684160536350723,2022-09-16 08:01:00+00:00,https://twitter.com/ruhutsitompul/status/1570684160536350723,Negara yg Ideloginya Pancasila semestinya👺kadrun sadar Lex Specialist MERDEKA🤟👍🙏🇮🇩. https://t.co/yUc4mWqBvz,902,350,88,,,,,,,negara yg ideloginya pancasila semestinyakadrun sadar lex specialist merdeka
50,1570682723966267394,2022-09-16 07:55:17+00:00,https://twitter.com/ruhutsitompul/status/1570682723966267394,Lizal Lamli makin stresssssss saja ha ha ha sebental lagi pesong ha ha ha lucu banget MERDEKA 🤟👍🙏🇮🇩.https://t.co/IBmsoPegXJ,114,61,4,,,,,,,lizal lamli stresssssss ha ha ha sebental pesong ha ha ha lucu banget merdeka
51,1570676110928793600,2022-09-16 07:29:01+00:00,https://twitter.com/ruhutsitompul/status/1570676110928793600,"@Furqanjurdi1 Ha ha ha jelas tdk setuju, siapa kau ? paling pendukung 👺kadrun dan barisan sakit hati yg makin sesat MERDEKA🤟👍🙏🇮🇩.",0,1,0,,,,,,,ha ha ha tdk tuju kau dukung kadrun baris sakit hati yg sesat merdeka
52,1570591308590481410,2022-09-16 01:52:02+00:00,https://twitter.com/ruhutsitompul/status/1570591308590481410,"Wow kreeeeeeen, Rakyat Indonesia❤️tercinta sangat mencintai Bpk Joko Widodo Presiden RI ke 7 kecuali👺kadrun yg cuma segelintir dan Barisan sakit hati MERDEKA🤟👍🙏🇮🇩.https://t.co/7YK2Gu7ECw",397,194,43,,,,,,,wow kreeeeeeen rakyat indonesiatercinta cinta bpk joko widodo presiden ri 7 kecualikadrun yg gelintir baris sakit hati merdeka
53,1570588080926785536,2022-09-16 01:39:13+00:00,https://twitter.com/ruhutsitompul/status/1570588080926785536,"@Xtreme_guns Keledai tdk mau masuk 2 kali dalam lubang yg sama, apa lagi Mamusia Ciptaan Tuhan yg paling sempurna dan ingat DKI menang karena SARA Ujaran kebencian Fitnah 👺Teror kadrun mimpi ka’le ye MERDEKA🤟👍🙏🇮🇩.",0,1,0,,,,,,,keledai tdk masuk 2 kali lubang yg mamusia cipta tuhan yg sempurna dki menang sara benci fitnah teror kadrun mimpi ka le ye merdeka
54,1570541262889168897,2022-09-15 22:33:10+00:00,https://twitter.com/ruhutsitompul/status/1570541262889168897,Hey para pendemo kenaikan bgn silahkan saja berdemo itu hak demokrasiMu tapi tolong jgn coba2 mau menjatuhkan Presiden RI ke 7 Bpk Joko Widodo yg dicintai Rakyat Indonesia❤️tercinta Jokowi adalah Rakyat Indonesia Rakyat Indonesia adalah Jokowi MERDEKA🤟👍🙏🇮🇩. https://t.co/zLttRdceHy,1507,877,111,,,,,,,hey demo bgn silah demo hak demokrasi tolong jgn coba2 jatuh presiden ri 7 bpk joko widodo yg cinta rakyat indonesiatercinta jokowi rakyat indonesia rakyat indonesia jokowi merdeka
55,1570355747409760256,2022-09-15 10:16:00+00:00,https://twitter.com/ruhutsitompul/status/1570355747409760256,"Ha ha ha tertawa Aku termehek mehek, Do’i sudah sadar tdk mungkin jadi Presiden krn jadi Capres saja tdk mungkin dan utk menghilangkan rasa malu mengatakan kasihan pemerintahan selanjutnya lanjutkan pernyataan2 yg konyol MERDEKA🤟👍🙏🇮🇩. https://t.co/Q4mP8uPK6q",265,277,29,,,,,,,ha ha ha tertawa termehek mehek do i sadar tdk presiden krn capres tdk utk hilang malu kasihan perintah pernyataan2 yg konyol merdeka
56,1570349781519863813,2022-09-15 09:52:18+00:00,https://twitter.com/ruhutsitompul/status/1570349781519863813,@DrEvaChaniago Ha ha ha tertawa Aku termehek mehek Shalom.,0,1,0,,,,,,,ha ha ha tertawa termehek mehek shalom
57,1570299246271954944,2022-09-15 06:31:29+00:00,https://twitter.com/ruhutsitompul/status/1570299246271954944,Ga’benar 👍👍👍👍👍👍👍. https://t.co/CM8JRwAu0K,769,646,109,,,,,,,ga
58,1570053923079356417,2022-09-14 14:16:40+00:00,https://twitter.com/ruhutsitompul/status/1570053923079356417,"Ha ha ha 👺kadrun nggak ada malunya tong kosong cempreng bunyinya, modalnya congor yg ba’u busuk ngebacot ngompori  Rakyat Indonesia❤️tercinta yg sekarang pada cerdas semuanya diera Reformasi MERDEKA🤟👍🙏🇮🇩. https://t.co/a1xLP9lEd6",368,301,47,,,,,,,ha ha ha kadrun nggak malu tong kosong cempreng bunyi modal congor yg ba u busuk ngebacot ngompori rakyat indonesiatercinta yg cerdas era reformasi merdeka
59,1569988110079098885,2022-09-14 09:55:09+00:00,https://twitter.com/ruhutsitompul/status/1569988110079098885,"@Neng_Anyar Lucu banget kau krn pengetahuannya kurang, dikampungKu banyak orang tua ke Gereja pakai Peci dikampungKu disebut Songkok gitu saja Kok Repot kalau Aku Peci melekat dalam KehidupanKu Shalom.",0,1,0,,,,,,,lucu banget kau krn kampung orang tua gereja pakai peci kampung songkok gitu repot peci lekat hidup shalom
60,1569660385053282306,2022-09-13 12:12:53+00:00,https://twitter.com/ruhutsitompul/status/1569660385053282306,@Tan_Mar3M Ha ha ha anjing ini terkaing dicomberan tan_mar3m Shalom.,0,4,0,,,,,,,ha ha ha anjing kaing comberan tan mar3 m shalom
61,1569554627384995841,2022-09-13 05:12:38+00:00,https://twitter.com/ruhutsitompul/status/1569554627384995841,"Ha ha ha hidup sudah keenakan eh sok mau berjuang bawa bawa Rakyat, ingat Rakyat Indonesia❤️tercinta cerdas2 semuanya nggak bisa di 👺kadal gurunkan la’ge MERDEKA🤟👍🙏🇮🇩.https://t.co/5u9TyXmsrI",320,161,38,,,,,,,ha ha ha hidup enak eh sok juang bawa bawa rakyat rakyat indonesiatercinta cerdas2 nggak kadal gurun la ge merdeka
62,1569525943852736512,2022-09-13 03:18:40+00:00,https://twitter.com/ruhutsitompul/status/1569525943852736512,@Edi_Gintings Ha ha ha biar kau jadi pintar dan ta’u siapa Aku Bujur Shalom.,0,1,0,,,,,,,ha ha ha biar kau pintar ta u bujur shalom
63,1569517404132376581,2022-09-13 02:44:44+00:00,https://twitter.com/ruhutsitompul/status/1569517404132376581,"Kalau dipikir benar juga ya, mari Kita jaga terusssssss Ideologi Pancasila Negara Indonesia❤️tercinta MERDEKA🤟👍🙏🇮🇩. https://t.co/anRgudWDPs",1340,364,162,,,,,,,pikir ya mari jaga terusssssss ideologi pancasila negara indonesiatercinta merdeka
64,1569510874515402752,2022-09-13 02:18:47+00:00,https://twitter.com/ruhutsitompul/status/1569510874515402752,@ferrykoto Ha ha ha kalau Kader Kami berbuat salah pasti lawan2politik mendukung biar partai Kami Rusak Waspada waspada waspadalah MERDEKA🤟👍🙏🇮🇩.,1,0,0,,,,,,,ha ha ha kader salah lawan2politik dukung biar partai rusak waspada waspada waspada merdeka
